GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,Actor1Religion1Code,Actor2Religion1Code,NumMentions,NumSources,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Fullname,SOURCEURL
708287343,20171119,ASTARA,MEXICO,NRM,,10,1,54.0,-4.0,United Kingdom,https://www.taringa.net/posts/tv-peliculas-series/20071608/Te-gustan-las-pelis-de-terror-Lista-random-Parte-86.html
708186181,20171119,SIKH,BRITISH,SIK,,8,1,54.0,-4.0,United Kingdom,http://www.business-standard.com/article/pti-stories/uk-sikh-mp-abused-online-for-not-speaking-on-sikh-issue-117111900328_1.html
708496202,20171120,SIKH,POLICE,SIK,,3,1,54.0,-4.0,United Kingdom,https://sikhsiyasat.net/2017/11/20/jagtar-singh-jaggi-case-lawyer-rejects-punjab-polices-rebuttal-torture-allegations/
708310130,20171120,LATTER DAY SAINTS,,CHR,,6,1,51.5,-0.116667,"London, London, City of, United Kingdom",https://www.whaleoil.co.nz/2017/11/photo-of-the-day-1211/
708823629,20171121,SIKH,UNITED KINGDOM,SIK,,10,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://zeenews.india.com/india/sikh-torture-in-punjab-raised-in-uk-parliament-2058957.html
708854790,20171121,SIKH,UNITED KINGDOM,SIK,,5,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.freepressjournal.in/world/sikh-torture-in-punjab-raised-in-uk-parliament/1174344
708815538,20171121,SIKH,UNITED KINGDOM,SIK,,1,1,54.0,-4.0,United Kingdom,https://sikhsiyasat.net/2017/11/21/arrested-scottish-citizen-jagtar-singh-jaggis-issue-echo-in-british-parliament/
708781542,20171121,SIKH,UNITED KINGDOM,SIK,,10,1,54.0,-4.0,United Kingdom,http://www.business-standard.com/article/pti-stories/sikh-torture-in-punjab-raised-in-uk-parliament-117112101093_1.html
709123964,20171122,CATHOLIC,UNITED KINGDOM,CHR,,4,1,54.0,-4.0,United Kingdom,http://www.dailymail.co.uk/news/article-5103261/Teenager-stabbed-teacher-Ann-Maguire-death.html
708936049,20171122,CATHOLIC,,CHR,,20,1,54.0,-4.0,United Kingdom,http://www.slashfilm.com/gunpowder-trailer/
709493139,20171123,JEWISH,LONDON,JEW,,10,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://metro.co.uk/2017/11/23/orthodox-jewish-man-assaulted-traffic-warden-who-ticketed-brothers-gold-lexus-7104161/
709493137,20171123,JEWISH,,JEW,,6,1,51.5667,-0.083333,"Stoke Newington, Hackney, United Kingdom",http://metro.co.uk/2017/11/23/orthodox-jewish-man-assaulted-traffic-warden-who-ticketed-brothers-gold-lexus-7104161/
709493136,20171123,JEWISH,,JEW,,14,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://metro.co.uk/2017/11/23/orthodox-jewish-man-assaulted-traffic-warden-who-ticketed-brothers-gold-lexus-7104161/
709932418,20171125,SIKH,,SIK,,2,1,54.0,-4.0,United Kingdom,http://www.eurasiareview.com/25112017-indias-police-lawlessness-oped/
711049872,20171129,SIKH,SUPREME COURT,SIK,,3,1,54.0,-4.0,United Kingdom,http://www.tribuneindia.com/news/punjab/canada-s-ex-gurdwara-chief-guilty-of-killing-wife/505786.html
710856061,20171129,SIKH,,SIK,,6,2,54.0,-4.0,United Kingdom,http://www.business-standard.com/article/pti-stories/ex-sikh-temple-head-in-canada-convicted-of-killing-wife-117112900507_1.html
711579098,20171201,SIKH,PAEDOPHILE,SIK,,10,1,51.7823,-1.31405,"Oxfordshire, Oxfordshire, United Kingdom",https://sikhsiyasat.net/2017/12/01/sikh-taxi-driver-in-uk-save-13-year-old-girl-from-pedophile/
712148595,20171204,CHRISTIAN PRIEST,EGYPT,CHR,,1,1,54.0,-4.0,United Kingdom,https://www.jewsnews.co.il/2017/12/04/christian-priest-hacked-to-death-by-muslim-in-egypt-ambush-can-we-not-walk-down-a-street-anymore.html
712148599,20171204,CHRISTIAN PRIEST,MUSLIM,CHR,MOS,1,1,54.0,-4.0,United Kingdom,https://www.jewsnews.co.il/2017/12/04/christian-priest-hacked-to-death-by-muslim-in-egypt-ambush-can-we-not-walk-down-a-street-anymore.html
712936823,20171206,ATHEIST,,ATH,,10,1,54.0,-4.0,United Kingdom,http://www.thebengalitimes.com/politics/2017/12/06/31773
713478347,20171208,SIKH,MUSLIM,SIK,MOS,1,1,54.0,-4.0,United Kingdom,http://www.thefridaytimes.com/tft/partition-and-the-empire/
714245150,20171211,ATHEIST,MUSLIM,ATH,MOS,2,1,54.0,-4.0,United Kingdom,http://www.lebanon24.com/articles/1512992256900314800/
715204359,20171214,CHRISTIAN,PRESIDENT,CHR,,3,1,54.0,-4.0,United Kingdom,http://www.masslive.com/opinion/index.ssf/2017/12/trump_aids_ny_senator_with_nee.html
716680394,20171220,BALE,,CHR,,3,1,54.0,-4.0,United Kingdom,http://www.femalefirst.co.uk/celebrity/christian-bale-jokes-waistline-1115604.html
717227544,20171222,JEWISH,BRITISH,JEW,,2,1,54.0,-4.0,United Kingdom,http://www.opinionnigeria.com/trumps-kamikaze-the-jerusalem-gambit-by-labaran-yusuf/
717721674,20171225,CATHOLIC,UNITED KINGDOM,CHR,CHR,2,1,54.0,-4.0,United Kingdom,http://www.dailynayadiganta.com/detail/news/279360
717740557,20171225,CATHOLIC,,CHR,,12,1,54.0,-4.0,United Kingdom,http://www.bdmorning.com/prime-news/253795
